Temps,Contrainte,Epsilon 1,Epsilon 2
0.5,0.3705686059,0.000196228,-0.0000718055
1,2.521386013,0.0007776297,-0.000284502
1.5,4.736173104,0.0013598412,-0.0004981484
2,6.936184581,0.0019560623,-0.0007159686
2.5,9.151034778,0.0025667775,-0.0009381003
3,11.33160697,0.0031810486,-0.0011612115
3.5,13.55547918,0.0038112845,-0.0013888855
4,15.76783215,0.0044561896,-0.001620408
4.5,17.95588457,0.0051040973,-0.001851659
5,20.15451555,0.0057655548,-0.0020857093
5.5,21.97980361,0.0062335283,-0.0022523904
6,22.03016795,0.0062750144,-0.0022709577
6.633171055,22.01129165,0.006330493067,-0.002293826295
7.333159708,22.00712566,0.006381752627,-0.002314235651
8.107017119,22.00401662,0.006420953016,-0.002330814554
8.96253855,22.0001428,0.006463223715,-0.002347699362
9.908341882,22.00393987,0.006500680285,-0.002362305173
10.95395443,22.00166357,0.006535668087,-0.002375996059
12.10990891,22.00810814,0.006570494149,-0.002389944982
13.38784954,22.00198563,0.006599957551,-0.00240184442
14.80064935,22.01368409,0.006635588508,-0.002415114667
16.36253981,22.01175257,0.006663228669,-0.002426481064
18.08925424,22.01078007,0.006691505679,-0.002437923709
19.99818627,22.0109487,0.006717526847,-0.002448627457
22.10856506,22.00379789,0.006746000145,-0.002460373288
24.44164897,22.01288084,0.006771940214,-0.002470935834
27.02093975,22.01231918,0.006798803709,-0.002482508466
29.87241923,22.01492183,0.006824257109,-0.002493446922
33.0248111,22.0048185,0.006847258513,-0.002502532723
36.50987018,21.99484318,0.00686742161,-0.002510865646
40.36270236,22.00888269,0.006894783361,-0.002522258445
44.62211816,22.01224968,0.006919704345,-0.002532251098
49.33102377,22.00147113,0.006941805814,-0.002540428128
54.53685316,21.99492065,0.006960476269,-0.002547697973
60.29204597,22.00097713,0.006987517634,-0.002558239145
66.6545757,22.00880459,0.007015269745,-0.002567513199
73.68853371,22.01088486,0.007040261545,-0.002576369772
81.46477481,22.00586742,0.007061893369,-0.002585109269
90.06163105,21.99332135,0.007081050487,-0.002591891141
99.56570071,22.00593962,0.007101516953,-0.002598036262
110.0727207,22.00499203,0.007128120181,-0.002607217102
121.6885308,22.00642129,0.007151627203,-0.002618076224
134.53014,22.01082422,0.007174122319,-0.002627864772
148.7269052,22.00241465,0.007196303482,-0.002635023959
164.4218337,22.01668926,0.007225386439,-0.002643744896
181.7730247,22.001871,0.007241989722,-0.002650451981
200.955261,22.01151174,0.007264392689,-0.002659578795
222.1617701,22.01486566,0.007290883223,-0.002666914296
245.6061705,22.0093397,0.00731250543,-0.00267463349
271.5246236,22.01165332,0.007334858739,-0.002683728207
300.1782123,22.0101837,0.007354462502,-0.002692531798
331.8555715,21.99332318,0.007373901817,-0.002700307243
366.8757953,22.00478164,0.007398596238,-0.002709969114
405.591651,22.00810603,0.007422134526,-0.002717842892
448.3931333,22.00811623,0.007447451173,-0.002726012658
495.7113922,21.99859114,0.007468967695,-0.002732661162
548.0230764,22.00696225,0.007490840675,-0.002741867513
605.8551346,22.00608737,0.007511986537,-0.002752190337
669.7901238,22.00135203,0.007533494486,-0.002760632591
740.472077,22.01213374,0.007559080444,-0.002772130101
818.6129914,21.9965745,0.007582854405,-0.00277869245
905,22.00423326,0.0075866799,-0.002779344
905.5,20.73726771,0.0071219669,-0.0026188743
906,18.4341654,0.0064873059,-0.0023956488
906.5,16.23588666,0.0058575668,-0.0021727486
907,14.0065233,0.0052226179,-0.0019464987
907.5,11.82924989,0.0045874525,-0.0017184334
908,9.614891627,0.003953497,-0.0014894988
908.5,7.405915614,0.0033149812,-0.0012573147
909,5.222256348,0.0026862414,-0.0010270321
909.5,3.013927165,0.0020472398,-0.0007920934
910,0.7909997236,0.0014369481,-0.0005658113
910.5,-0.09520239561,0.001247413,-0.0004915273
911,0.006951110861,0.0012085827,-0.0004740999
924.5785062,-0.003150296328,0.0008113506405,-0.000305723848
938.3594008,0.004935467864,0.0006826916435,-0.000253565585
952.3457004,0.01219840644,0.0006051100785,-0.0002231271027
966.5404666,0.01019013069,0.0005483243623,-0.0002018226461
980.9468066,0.007867584323,0.0005037443689,-0.0001831271245
995.5678738,0.008767692232,0.0004717792157,-0.0001704668612
1010.406869,0.007801159522,0.0004444460885,-0.0001618231451
1025.46704,0.02507602596,0.0004228749718,-0.0001544627187
1040.751684,0.008761920813,0.0003969885831,-0.0001454413667
1056.264146,0.007001194353,0.0003808869651,-0.0001364832816
1072.007823,0.009564608503,0.0003630563974,-0.0001306893458
1087.98616,-0.0005686401616,0.0003493786655,-0.0001264565587
1104.202654,0.005991751276,0.0003353257963,-0.0001215156311
1120.660857,0.01408541181,0.0003221409812,-0.0001160237927
1137.36437,0.002373185107,0.000309237815,-0.000111107911
1154.31685,-0.001406714008,0.0002975075194,-0.0001085641331
1171.522008,0.02081707066,0.0002896287986,-0.0001056051215
1188.983609,-0.003536285161,0.0002772095311,-0.0001009710113
1206.705476,0.007038419683,0.0002702887423,-0.00009875334979
1224.691489,0.003864465237,0.000261353576,-0.00009593748804
1242.945585,0.01735910049,0.0002547802943,-0.00009245090921
1261.471759,0.01125916301,0.0002481906608,-0.00008933390288
1280.274066,0.01474309962,0.000243865084,-0.00008858195329
1299.356623,0.007110827097,0.0002339068394,-0.00008656762618
1318.723606,0.001884628868,0.0002258634991,-0.00008544052606
1338.379256,0.01283335768,0.0002227703609,-0.00008395014439
1358.327874,0.008936598364,0.0002147627131,-0.0000826416664
1378.573827,0.01271374966,0.0002098406753,-0.00007924957368
1399.121548,0.009726607781,0.0002025553987,-0.00007748083611
1419.975533,-0.001331307754,0.0001967898258,-0.00007518890869
1441.140348,0.01250277619,0.0001959320677,-0.00007547533111
1462.620626,0.006803090061,0.0001925843714,-0.00007467461059
1484.421069,0.009978311271,0.000185971753,-0.00007213039492
1506.546448,0.01253430139,0.0001840638578,-0.00007273230821
1529.001607,-0.0204668652,0.0001707662484,-0.00006757870348
1551.791462,0.008950052023,0.0001745663168,-0.00006511938991
1574.921001,0.0008530731369,0.0001678097959,-0.00006444640742
1598.395287,0.002855729691,0.000166167489,-0.00006515990069
1622.219459,0.01240010316,0.0001642663014,-0.00006549264645
1646.398731,0.008599618019,0.0001593931148,-0.00006195399178
1670.938397,0.01539686335,0.000158208674,-0.00006273287825
1695.843827,0.008212677647,0.0001506933711,-0.00006017613377
1721.120475,0.01328580756,0.000150718636,-0.00005899172939
1746.773872,0.002905885725,0.0001456331554,-0.00005880005504
1772.809635,0.01284741573,0.0001447319645,-0.00005806193254
1799.233462,0.0043449989,0.0001421822835,-0.00005699311561
1826.051138,0.02383601073,0.0001392098242,-0.0000562819271
1853.268533,0.009877778187,0.0001328479883,-0.00005414268478
1880.891605,-0.003870351453,0.0001296805147,-0.00005299680857
1908.9264,0.01000670658,0.0001286789734,-0.00005301251975
1937.379055,0.00815308184,0.0001266831428,-0.00005282625816
1966.255799,0.008917464725,0.0001249052067,-0.00005381470839
1995.562952,0.01112418488,0.0001230202936,-0.00005254485008
2025.30693,0.005268494889,0.0001187903536,-0.00005282552879
2055.494244,0.01279974993,0.0001159114933,-0.00004883927715
2086.131501,0.006111748448,0.0001131591778,-0.00004760404684
2117.225408,0.007792136649,0.00011340998,-0.00004967246325
2148.782772,0.009591950239,0.0001101256543,-0.00004748857826
2180.8105,0.01210708193,0.0001073748059,-0.00004718542527
2213.315603,0.006850122064,0.0001032094129,-0.00004523545978
2246.305196,0.005058901038,0.0001014270946,-0.00004482045664
2279.786501,-0.009360405018,0.00009808855644,-0.00004459897276
2313.766847,0.0009591002554,0.00009790119616,-0.00004353743408
2348.253672,0.009929112143,0.00009791785703,-0.0000423014526
2383.254525,0.008790173016,0.00009557900228,-0.00004321529628
2418.777068,0.005317977431,0.00009104368592,-0.00004185598102
2454.829076,0.00138765672,0.00008991236847,-0.00003965574558
2491.418441,0.01476553978,0.00009164454562,-0.0000381763581
2528.553173,0.0136544991,0.00009121964313,-0.00003549722261
2566.2414,0.008311928015,0.00008711296553,-0.00003548462374
2604.491373,0.0016996684,0.00008403940529,-0.00003454437784
2643.311463,0.003376414474,0.00008496283171,-0.00003340855047
2682.710169,0.01635014743,0.00008506688785,-0.00003254714075
2722.696115,0.005520341581,0.00008534118273,-0.00003279565401
2763.278053,0.01432433518,0.00008494118588,-0.00003101682043
2804.464868,0.01890220005,0.0000853115966,-0.00003065272264
2846.265574,0.004011979561,0.00008080932072,-0.00002992057976
2888.689323,0.01120221197,0.00008183407876,-0.00002974199128
2931.745399,0.0106176311,0.00008119177326,-0.00003008051443
2975.443229,0.01104199878,0.00007973628159,-0.0000293081917
3019.792378,-0.005214136878,0.00007732895548,-0.00002882536474
3064.802553,0.01305886228,0.00008138745278,-0.00003002221813
3110.483607,0.0277574628,0.00008324972322,-0.000033389245
3156.84554,0.01111675611,0.000082797528,-0.00003112559374
3203.8985,-0.006232162177,0.00007687295829,-0.00002836186959
3251.652788,-0.004314601049,0.00007499760787,-0.00002714152053
3300.118855,0.01298616182,0.00007411631742,-0.00002836564594
3349.307312,0.01116241141,0.00007450229382,-0.00002768723508
3399.228926,0.0117335991,0.00007152488571,-0.00002721638365
3449.894624,-0.002416093546,0.0000676399175,-0.00002548354143
3501.315497,0.006338665935,0.00006617797066,-0.00002656721129
3553.502802,0.003780277334,0.00006491992763,-0.00002580428852
3606.467961,0.01031755274,0.00007301900112,-0.00002020514363
3660.222568,0.007703173184,0.00007273879339,-0.00001871335988
3714.778391,0.01194169196,0.00007746420214,-0.00001819855124
3770.147372,0.007162559686,0.00007091307863,-0.00001645443296
3826.34163,-0.002273203894,0.00006700521851,-0.00001924601851
3883.373467,0.0048124907,0.00006560521231,-0.00001989738033
3941.255367,0.009788430996,0.00006317410822,-0.00002329051575
4000,0.005408879672,0.0000565817,-0.0000243487
