Temps,Contrainte,Epsilon 1,Epsilon 2
0.5,0.3272373445,0.000204423,-0.0000756714
1,3.127062271,0.0009693623,-0.0003537882
1.5,6.159011615,0.0017591161,-0.0006413864
2,9.148848763,0.0025669351,-0.0009333099
2.5,12.16798003,0.0033982121,-0.0012329384
3,15.17272522,0.0042484808,-0.0015376635
3.5,18.17353961,0.0051149399,-0.0018459406
4,21.17882693,0.0060034651,-0.0021596429
4.5,24.17350836,0.0069113202,-0.0024763807
5,27.20175086,0.0078631047,-0.0028042861
5.5,29.86945506,0.0085957262,-0.0030560125
6,30.03611076,0.0086824806,-0.0030919005
6.633171055,30.0135561,0.00877866314,-0.003129673084
7.333159708,30.01756505,0.008860697642,-0.003161912442
8.107017119,30.00828685,0.008927656038,-0.003188741227
8.96253855,30.01619681,0.008997776154,-0.0032159132
9.908341882,30.01711505,0.009056289838,-0.003239392451
10.95395443,30.01411147,0.009115779698,-0.003262415748
12.10990891,30.00609699,0.009167775818,-0.003283310561
13.38784954,30.01387515,0.009220256718,-0.003304076765
14.80064935,30.01666132,0.009272832148,-0.003324286859
16.36253981,30.0032495,0.009320040157,-0.003343101572
18.08925424,30.0153154,0.009371457791,-0.003362725542
19.99818627,30.01087288,0.009416838211,-0.003380789332
22.10856506,30.01359046,0.009463113632,-0.003398715285
24.44164897,30.01169088,0.009507895494,-0.003416197515
27.02093975,30.00304193,0.009553376637,-0.00343379662
29.87241923,30.01326132,0.009598858755,-0.003451150434
33.0248111,30.00134228,0.009641145608,-0.003467184462
36.50987018,30.00866078,0.00968362445,-0.003483013451
40.36270236,30.01261416,0.009730205138,-0.003500057824
44.62211816,30.00820934,0.009771232156,-0.003515289698
49.33102377,30.00890279,0.009815687447,-0.003531110261
54.53685316,30.01209624,0.009859065215,-0.003547865092
60.29204597,30.0130122,0.009900970707,-0.003563240211
66.6545757,30.01110027,0.009943439725,-0.003579195599
73.68853371,30.00530272,0.009985466211,-0.003594788346
81.46477481,30.01629292,0.0100312897,-0.003611638201
90.06163105,30.0226473,0.01007401863,-0.003627150397
99.56570071,30.00830859,0.01011333232,-0.003642110781
110.0727207,30.01111078,0.01015860225,-0.003656718877
121.6885308,30.01274316,0.01020220523,-0.003672936653
134.53014,30.01231253,0.0102463131,-0.003687013324
148.7269052,30.01596184,0.01029211326,-0.00370337699
164.4218337,30.00795094,0.01033378178,-0.003717361158
181.7730247,30.00756988,0.01037782402,-0.003733852502
200.955261,30.01421343,0.01042115413,-0.003750317438
222.1617701,30.01630032,0.01046602481,-0.003767402695
245.6061705,30.01579239,0.01051196364,-0.003781884262
271.5246236,30.01037785,0.01055512331,-0.003801247818
300.1782123,30.01591419,0.01059940782,-0.003817684164
331.8555715,30.01520694,0.01064466252,-0.003834237143
366.8757953,30.00792727,0.01069241473,-0.003851956868
405.591651,30.01005925,0.01074131964,-0.003866635524
448.3931333,30.00738044,0.01078832764,-0.00388402995
495.7113922,30.01041797,0.01083699281,-0.003904017639
548.0230764,30.00918216,0.01088262785,-0.003921021501
605.8551346,30.0105965,0.01093158186,-0.003940141349
669.7901238,30.01459342,0.01098110317,-0.003959363867
740.472077,30.01564169,0.01103550452,-0.003977396872
818.6129914,30.00816205,0.01108034336,-0.003996357506
905,30.0087311,0.0111370962,-0.0040135655
905.5,28.57489979,0.0105533199,-0.0038169065
906,25.41292309,0.0096518943,-0.0035078135
906.5,22.41103081,0.0087668357,-0.003200499
907,19.40416085,0.0078740075,-0.0028874227
907.5,16.40519456,0.0069817224,-0.0025718709
908,13.39333027,0.0060873913,-0.0022535025
908.5,10.38256808,0.0051957383,-0.0019326674
909,7.378693375,0.0043090279,-0.0016122002
909.5,4.37094185,0.0034177529,-0.0012875603
910,1.376180619,0.002548696,-0.0009690594
910.5,-0.1596756732,0.0022036389,-0.0008361379
911,-0.00828807933,0.0021409377,-0.0008082518
924.5785062,-0.000824740386,0.001485185151,-0.0005323765677
938.3594008,-0.003491009324,0.001266045188,-0.0004428545104
952.3457004,-0.0007049984534,0.00113252056,-0.0003883119024
966.5404666,0.006208133891,0.001040232116,-0.000352455216
980.9468066,-0.008586546966,0.0009651796389,-0.0003236677226
995.5678738,0.0004193842946,0.0009094484725,-0.000301599783
1010.406869,-0.002858366913,0.000858103636,-0.0002836420059
1025.46704,0.001044029749,0.0008198389547,-0.00026947187
1040.751684,0.0008093364169,0.0007820202375,-0.0002556977139
1056.264146,0.004224814305,0.0007511801749,-0.0002451604413
1072.007823,0.002866147307,0.0007220977669,-0.000234231488
1087.98616,-0.001921097943,0.000694984333,-0.0002248480658
1104.202654,-0.001879499097,0.000674044943,-0.0002157733867
1120.660857,-0.002089800016,0.0006534741184,-0.0002085177051
1137.36437,0.0005385821748,0.0006323986738,-0.0002005609862
1154.31685,0.005264174068,0.0006172742566,-0.0001947133925
1171.522008,0.002324797458,0.0005983914456,-0.0001897046342
1188.983609,0.00361413178,0.0005857939649,-0.0001838167482
1206.705476,0.001073463562,0.0005692899818,-0.0001779334689
1224.691489,0.001138279363,0.0005557866851,-0.0001727850056
1242.945585,0.001535247299,0.0005431470362,-0.000165082336
1261.471759,0.008818569925,0.000531392184,-0.0001626677808
1280.274066,0.004388437192,0.0005195271217,-0.0001589809953
1299.356623,-0.0003818089113,0.0005069709693,-0.000154319352
1318.723606,0.00518617011,0.0004983451427,-0.0001548549205
1338.379256,0.00496716406,0.0004895519067,-0.0001505451152
1358.327874,0.00004980893311,0.0004796518225,-0.0001476069521
1378.573827,0.003580794846,0.0004717001349,-0.0001442066442
1399.121548,0.00121340576,0.0004638431082,-0.0001405064667
1419.975533,-0.00942509912,0.0004525960081,-0.0001369892513
1441.140348,0.001881727307,0.0004474396782,-0.0001353022221
1462.620626,-0.003269723183,0.0004387086328,-0.000132285023
1484.421069,0.0001966999211,0.0004314334145,-0.0001294888546
1506.546448,-0.0005178036615,0.0004268989028,-0.0001279742303
1529.001607,0.001859235163,0.0004198067714,-0.0001235265778
1551.791462,0.007647079543,0.0004137642574,-0.0001214086868
1574.921001,0.003165559443,0.0004061756927,-0.0001191235213
1598.395287,0.00745988588,0.0004026469738,-0.0001168702659
1622.219459,-0.00124664404,0.0003952959626,-0.0001155376077
1646.398731,0.002327060572,0.0003919552372,-0.0001134704417
1670.938397,0.002128686356,0.0003870728096,-0.0001117238516
1695.843827,-0.0001591820348,0.0003798255078,-0.0001087364955
1721.120475,0.006588326732,0.0003774256802,-0.000107436217
1746.773872,-0.00007918712005,0.0003724490357,-0.0001058570468
1772.809635,0.009837171885,0.0003695323479,-0.0001016471402
1799.233462,0.003105157844,0.0003632415106,-0.00009852831727
1826.051138,-0.002089172955,0.0003575651487,-0.00009728318179
1853.268533,0.003139425366,0.0003552502041,-0.00009681030462
1880.891605,-0.004010583135,0.0003483324398,-0.00009491710776
1908.9264,0.001989103008,0.000344465718,-0.0000934107212
1937.379055,0.01228817626,0.0003449087292,-0.00009298097476
1966.255799,-0.0003817512142,0.0003383194858,-0.00008846665878
1995.562952,0.01124149442,0.0003358235942,-0.00008850357577
2025.30693,-0.001019735692,0.0003285893371,-0.00008630434265
2055.494244,0.009207370117,0.0003270784714,-0.00008679669844
2086.131501,0.006133194891,0.0003244123147,-0.00008515103564
2117.225408,0.007379162098,0.0003203172517,-0.00008223349613
2148.782772,0.009353358351,0.0003185272388,-0.0000817890765
2180.8105,0.008461388259,0.0003150804646,-0.00007944591068
2213.315603,0.00941391808,0.000312260159,-0.00007720456913
2246.305196,0.003531833961,0.0003079646433,-0.00007764391977
2279.786501,0.005399056945,0.0003063571079,-0.00007613210861
2313.766847,0.0002201819243,0.0003005573088,-0.00007431551565
2348.253672,0.00322095469,0.0003003695316,-0.00007164869641
2383.254525,0.007335770208,0.0002986094293,-0.00007028670022
2418.777068,0.006904089474,0.0002945302709,-0.00006952484411
2454.829076,0.008931250231,0.0002930834313,-0.00006927461887
2491.418441,0.006240907544,0.0002871299521,-0.00006856528805
2528.553173,0.003929467118,0.0002858016665,-0.00006656299223
2566.2414,0.00480841976,0.0002857130222,-0.00006715247376
2604.491373,0.004396500218,0.0002798855292,-0.00006497424776
2643.311463,0.006256039927,0.0002791794899,-0.00006408108338
2682.710169,0.01050680678,0.0002767344809,-0.00006482112426
2722.696115,0.0007714979695,0.0002735142967,-0.00006190759779
2763.278053,0.001381881465,0.0002698448945,-0.00005988509522
2804.464868,0.006819751977,0.0002678003851,-0.00006178282018
2846.265574,0.007102719869,0.0002677110877,-0.0000598249349
2888.689323,0.003715468201,0.0002639725381,-0.00005802990134
2931.745399,0.001718182334,0.0002603847873,-0.00005868116033
2975.443229,0.01024513131,0.0002620579373,-0.00005859546341
3019.792378,0.008688880934,0.0002590541807,-0.00005741561335
3064.802553,0.009735428266,0.0002559694229,-0.0000556987821
3110.483607,0.0142594045,0.0002524891268,-0.00005266855181
3156.84554,0.001854298044,0.0002496590671,-0.00005136044129
3203.8985,0.01074679804,0.0002508685023,-0.00005173463877
3251.652788,0.00699022253,0.0002481033208,-0.00005002067239
3300.118855,0.008703486915,0.0002455492927,-0.00005073191369
3349.307312,0.005238520351,0.0002451215262,-0.00004817504849
3399.228926,0.005727806945,0.0002456301792,-0.00004611044553
3449.894624,0.006310999126,0.0002437626593,-0.00004427423488
3501.315497,0.006008778926,0.0002423563135,-0.00004428405543
3553.502802,0.01639780139,0.0002440562299,-0.00004232474913
3606.467961,0.008994893304,0.0002387470967,-0.00003989050132
3660.222568,0.004641042857,0.0002380895261,-0.00004077698365
3714.778391,0.01202107585,0.0002379195731,-0.00004016101761
3770.147372,0.007512298381,0.0002341835481,-0.00004093214088
3826.34163,0.008148498045,0.0002329084688,-0.00003983630591
3883.373467,0.006552647805,0.0002312025698,-0.00003774244763
3941.255367,0.005480709443,0.0002285166133,-0.00003693880462
4000,-0.005286594035,0.0002260964,-0.000035037
