Temps,Contrainte,Epsilon 1,Epsilon 2
0.5,0.33461478,0.000175013,-0.0000614303
1,2.299531173,0.0007007654,-0.0002470745
1.5,4.28978933,0.0012231849,-0.0004324369
2,6.294389623,0.0017594332,-0.0006226911
2.5,8.317124162,0.0023115374,-0.0008187208
3,10.2886444,0.0028638338,-0.0010137506
3.5,12.30274149,0.0034317378,-0.0012143298
4,14.31169788,0.0040099388,-0.0014174701
4.5,16.32887247,0.0045982857,-0.0016235189
5,18.31850622,0.0051889436,-0.0018299802
5.5,19.98114557,0.0056044867,-0.0019755111
6,20.00262488,0.0056379478,-0.0019910808
6.633171055,19.9967054,0.005687161694,-0.002010707471
7.333159708,20.00297446,0.005730070624,-0.002028017557
8.107017119,19.98823985,0.005768854404,-0.00204364038
8.96253855,20.001848,0.005803380585,-0.002057715216
9.908341882,20.01111653,0.005836852095,-0.002071256521
10.95395443,20.01414536,0.005866152668,-0.002083196085
12.10990891,19.99456833,0.00588957374,-0.002093365279
13.38784954,19.98335512,0.005917052448,-0.002104007236
14.80064935,19.99069241,0.005946220644,-0.002115222153
16.36253981,20.00200793,0.005973632792,-0.002125978651
18.08925424,19.99678919,0.005996533811,-0.002135055334
19.99818627,20.01518744,0.006023148837,-0.002146137417
22.10856506,20.00243911,0.006049698152,-0.002155462961
24.44164897,20.00716776,0.006070946604,-0.002164896806
27.02093975,19.9891648,0.006089635085,-0.002171873526
29.87241923,19.982723,0.006112302497,-0.002181094083
33.0248111,19.99994913,0.006136987873,-0.002190741421
36.50987018,20.00230643,0.006161404969,-0.002199715082
40.36270236,20.00319016,0.00618344079,-0.002207716423
44.62211816,20.00706133,0.006205263182,-0.002216421384
49.33102377,20.00059822,0.006222873344,-0.00222253088
54.53685316,19.99642982,0.00624521087,-0.002232270736
60.29204597,19.99502423,0.006266594077,-0.002240517653
66.6545757,19.99794032,0.00628479429,-0.00224749381
73.68853371,19.99767148,0.006305776809,-0.002255518549
81.46477481,19.99319303,0.006321337311,-0.002261990608
90.06163105,20.0037974,0.006346366451,-0.002269885413
99.56570071,19.98654511,0.006364300772,-0.002276908615
110.0727207,19.99944449,0.006389706318,-0.00228705022
121.6885308,19.99084335,0.006407116993,-0.00229233583
134.53014,19.98311433,0.006424352392,-0.002300309365
148.7269052,20.00024586,0.006447904906,-0.002306397935
164.4218337,19.99949459,0.006466141891,-0.00231270009
181.7730247,19.99388416,0.006487487963,-0.002318951223
200.955261,20.00307067,0.006509157816,-0.002325968492
222.1617701,20.003187,0.006527133155,-0.002332272075
245.6061705,19.99811215,0.006547808906,-0.002341840052
271.5246236,20.01709709,0.006570643773,-0.002352034774
300.1782123,19.98002712,0.00658349914,-0.002357995739
331.8555715,20.01204823,0.006616786148,-0.002366795075
366.8757953,19.98938333,0.006633715896,-0.002370250028
405.591651,19.9930422,0.006651581081,-0.002378581453
448.3931333,20.00355334,0.006675660745,-0.002387819657
495.7113922,20.00074787,0.006693175536,-0.002396797785
548.0230764,19.98238859,0.006717677232,-0.002405565286
605.8551346,20.00081892,0.006743248225,-0.002414532813
669.7901238,20.00576218,0.006765469517,-0.002426267352
740.472077,20.00384416,0.006794971943,-0.002438637616
818.6129914,20.0047137,0.006816520799,-0.002445153722
905,19.97667365,0.0068156446,-0.0024455472
905.5,18.84997689,0.0064059564,-0.0023059302
906,16.77009746,0.0058314957,-0.002107495
906.5,14.74660902,0.005263084,-0.0019106235
907,12.76715479,0.0046918533,-0.0017117548
907.5,10.74428987,0.0041156889,-0.0015089305
908,8.748649404,0.0035448886,-0.0013070486
908.5,6.740625311,0.0029675027,-0.0011023999
909,4.754879648,0.0024010051,-0.0009000488
909.5,2.754930074,0.0018275457,-0.0006955332
910,0.7472528312,0.0012751597,-0.0004967295
910.5,-0.1104047285,0.0011010063,-0.0004300322
911,0.01069459896,0.0010682616,-0.0004151044
924.5785062,0.02234225418,0.0007328235115,-0.000274679118
938.3594008,0.01588920685,0.0006171015936,-0.0002282988237
952.3457004,0.0008628842365,0.0005514195996,-0.0002018638471
966.5404666,0.01979842759,0.0005037161674,-0.0001833111294
980.9468066,0.01826952565,0.0004670444477,-0.0001697393975
995.5678738,0.01223939854,0.0004340207559,-0.0001578608896
1010.406869,0.01691443323,0.0004128488242,-0.0001490134665
1025.46704,0.007157049531,0.0003872454379,-0.0001410569445
1040.751684,0.007360511517,0.0003696783998,-0.0001342607615
1056.264146,0.01208800387,0.0003544559085,-0.0001283576205
1072.007823,0.01092745693,0.0003395407031,-0.000123150201
1087.98616,0.007480465842,0.0003276807871,-0.0001190935939
1104.202654,0.004370844533,0.0003111558188,-0.0001146681928
1120.660857,0.001309056454,0.0003033372904,-0.0001113111685
1137.36437,0.001161200624,0.0002886836434,-0.0001065947935
1154.31685,0.01322311662,0.0002828871503,-0.0001046060255
1171.522008,0.0206831735,0.0002760471035,-0.0001023939411
1188.983609,0.009106556915,0.0002652991666,-0.00009817937031
1206.705476,0.0004754295128,0.0002587081008,-0.00009553495811
1224.691489,0.003070189954,0.0002482404542,-0.00009209456515
1242.945585,0.01588953282,0.0002421994446,-0.00009022921483
1261.471759,0.0107734534,0.0002342262849,-0.00008783778718
1280.274066,0.01623548851,0.0002318397439,-0.00008747905623
1299.356623,-0.000725582646,0.000222109502,-0.00008326115061
1318.723606,0.007789254395,0.0002175185022,-0.00008223911063
1338.379256,0.009106729238,0.000213072376,-0.00008066632007
1358.327874,0.01251030062,0.0002092322422,-0.00007979961057
1378.573827,0.008370830099,0.0002051970832,-0.00007726110125
1399.121548,0.01695120491,0.0002022295172,-0.0000765533644
1419.975533,0.0107164484,0.0001970372012,-0.00007526388931
1441.140348,0.0170214043,0.0001955071215,-0.00007462958636
1462.620626,0.01165099771,0.0001892665915,-0.00007216180204
1484.421069,0.02285065042,0.0001877566693,-0.00007044779207
1506.546448,0.00512783212,0.0001788909218,-0.00006802747942
1529.001607,0.01779117075,0.0001819505334,-0.00006769433876
1551.791462,0.001451477742,0.000171047904,-0.00006553868072
1574.921001,0.02403691531,0.0001732359783,-0.00006605113573
1598.395287,0.01555041969,0.0001731688182,-0.00006607595136
1622.219459,-0.0003217382431,0.0001621021715,-0.00006293927904
1646.398731,0.01066313188,0.0001624049146,-0.00006305393616
1670.938397,0.01677521225,0.0001632637152,-0.00006161694062
1695.843827,0.01217514538,0.0001552792897,-0.00005988344472
1721.120475,0.006844630221,0.0001539483192,-0.00005940092701
1746.773872,0.00240647165,0.0001489069185,-0.00005795126321
1772.809635,0.01288950489,0.0001484693012,-0.00005795590451
1799.233462,0.006602950771,0.0001428148722,-0.00005723226565
1826.051138,0.008494844725,0.0001397208079,-0.00005760519857
1853.268533,0.02421013624,0.0001410975058,-0.00005469589539
1880.891605,0.00718625734,0.0001356562522,-0.00005380977616
1908.9264,0.01528549531,0.000136582587,-0.00005359002553
1937.379055,0.01233263973,0.0001317015121,-0.00005130864196
1966.255799,0.01514600109,0.0001312803087,-0.00005257730734
1995.562952,-0.0001212032655,0.0001284909618,-0.00005043522307
2025.30693,0.02340620097,0.0001282225421,-0.00005013855764
2055.494244,0.01326549794,0.0001247059654,-0.00004796969755
2086.131501,0.006370720715,0.0001227906133,-0.00004680941996
2117.225408,0.002775612452,0.0001180988794,-0.00004699811986
2148.782772,0.005514728079,0.0001181406709,-0.00004853765094
2180.8105,0.02207572438,0.000121230713,-0.00004873460765
2213.315603,0.01478787794,0.0001152031891,-0.00004581494533
2246.305196,0.01862200042,0.0001164874051,-0.00004462097644
