Temps,Contrainte,Epsilon 1,Epsilon 2
605.8551346,15.99538808,0.005224398338,-0.001871979767
669.7901238,15.99542745,0.005244168615,-0.001875494401
740.472077,15.99398991,0.005261434938,-0.001880163122
818.6129914,16.00473762,0.00527932053,-0.001887145885
905,15.99594055,0.0052915224,-0.0018874707
905.5,15.20709761,0.0049994305,-0.0017875763
906,13.53587532,0.0045569391,-0.0016343247
906.5,11.92855209,0.0041168346,-0.0014807664
907,10.33138088,0.0036722177,-0.0013243048
907.5,8.728602963,0.0032261086,-0.0011665956
908,7.11854439,0.0027783686,-0.0010075785
908.5,5.532844433,0.0023338741,-0.0008487033
909,3.92074097,0.001884713,-0.0006887089
909.5,2.314360823,0.0014388765,-0.000529484
910,0.7097141807,0.0009992614,-0.0003716687
910.5,-0.07800160472,0.0008400271,-0.0003124504
911,-0.001412895851,0.0008139956,-0.0003008924
924.5785062,-0.0008958343196,0.0005584112801,-0.0001926230763
938.3594008,-0.003934488366,0.0004763112825,-0.0001575011683
952.3457004,-0.005867117371,0.0004257274512,-0.0001375553861
966.5404666,-0.007563356779,0.0003919597962,-0.000122971829
980.9468066,-0.001987860058,0.0003640094303,-0.0001120485877
995.5678738,-0.0001550909815,0.0003434192909,-0.0001044961436
1010.406869,-0.003136975999,0.0003240036191,-0.00009942506794
1025.46704,0.002443395557,0.0003083139936,-0.00009176325276
1040.751684,-0.002355723654,0.0002959002984,-0.00008771755056
1056.264146,0.000007288476188,0.0002843835813,-0.00008279398846
1072.007823,-0.004534604453,0.0002731557896,-0.00007710352389
1087.98616,-0.004163194295,0.0002645413064,-0.00007470180914
1104.202654,-0.003132395931,0.0002556547385,-0.00007176512021
1120.660857,0.002882015076,0.0002482230415,-0.00006979970441
1137.36437,-0.003881503677,0.0002397655878,-0.00006712413642
1154.31685,0.0002450064444,0.0002339833917,-0.00006290821183
1171.522008,0.002890981768,0.0002285686816,-0.00005957451269
1188.983609,0.001453617771,0.000221907042,-0.00005740480333
1206.705476,0.004029962784,0.0002174844416,-0.00005645510692
1224.691489,0.009325529163,0.000212155559,-0.00005641050796
1242.945585,0.002464204719,0.0002054144941,-0.00005185581941
1261.471759,-0.001482368246,0.000205459606,-0.00004972936724
1280.274066,0.001221657497,0.0002009652924,-0.00004965625936
1299.356623,-0.002809646931,0.0001955897119,-0.00004677746219
1318.723606,0.002910467573,0.0001932414722,-0.00004510971606
1338.379256,-0.002543888216,0.0001868745079,-0.00004302850256
1358.327874,0.001760449327,0.0001853124466,-0.00004321245569
1378.573827,0.007929364406,0.0001855458565,-0.00004168131889
1399.121548,0.009057467786,0.0001813094265,-0.0000401175109
1419.975533,0.003017633307,0.0001790727438,-0.00004056366089
1441.140348,0.00173293743,0.0001768283205,-0.00003991246432
1462.620626,-0.003390121015,0.0001744400145,-0.00003723973961
1484.421069,0.01370559223,0.0001756514057,-0.00003761193834
1506.546448,0.009408346153,0.0001717829659,-0.00003590070449
1529.001607,0.002328347452,0.0001679949572,-0.00003508683084
1551.791462,-0.003135228158,0.0001649034755,-0.00003171583173
1574.921001,0.00101224917,0.0001622142272,-0.00003313814128
1598.395287,0.001668776636,0.0001609888008,-0.00003393484947
1622.219459,0.0007685554948,0.0001610227085,-0.00003167622292
1646.398731,-0.002333787744,0.000158395918,-0.00003078871592
1670.938397,0.0009581279486,0.0001578486853,-0.00002939289701
1695.843827,0.001061397204,0.0001565493246,-0.00002830246164
1721.120475,0.006250688329,0.0001550544591,-0.00002839121369
1746.773872,0.003585079669,0.0001538611213,-0.00002542412294
1772.809635,0.003627390418,0.0001512812669,-0.00002253085774
1799.233462,0.006499038418,0.000150619616,-0.0000239817718
1826.051138,-0.001248490544,0.0001473335456,-0.00002290751934
1853.268533,0.0005229847483,0.0001457897945,-0.00002244446812
1880.891605,0.003335608395,0.0001456393351,-0.00002127455937
1908.9264,0.006327393515,0.0001476220611,-0.00002098748606
1937.379055,0.00259492269,0.0001443722088,-0.00001899442472
1966.255799,0.005174397252,0.0001460638361,-0.00001903855719
1995.562952,-0.002470567511,0.00014303838,-0.00001706262909
2025.30693,0.004633877491,0.0001438022105,-0.000017353293
2055.494244,0.0104545675,0.0001448531024,-0.00001726567685
2086.131501,0.00296663745,0.0001419546468,-0.00001476851482
2117.225408,0.007253941528,0.0001416316094,-0.00001410683344
2148.782772,0.0009805890301,0.0001397927783,-0.00001417184458
2180.8105,0.003200232455,0.0001391695192,-0.00001450850118
2213.315603,0.00774828297,0.0001405749729,-0.00001544806286
2246.305196,0.004034745132,0.0001409901987,-0.00001325579757
2279.786501,0.006845951104,0.000139677695,-0.00001267628808
2313.766847,-0.001330571704,0.0001391195617,-0.00001245971442
2348.253672,0.005474381684,0.0001414566405,-0.00001163829802
2383.254525,0.003937782096,0.0001394417038,-0.00001036171164
2418.777068,0.002143938988,0.0001376106456,-0.000009715110005
2454.829076,0.0074752153,0.0001377498432,-0.000009400618168
2491.418441,0.001733922922,0.0001376218664,-0.00000761742087
2528.553173,0.008613406716,0.0001368061145,-0.000008045178529
2566.2414,0.006786496267,0.0001370482166,-0.000008008363451
2604.491373,-0.002570367526,0.0001326938534,-0.000005919504313
2643.311463,0.00397138377,0.0001345620378,-0.00000771929873
2682.710169,0.009321340288,0.0001347212204,-0.000007325847496
2722.696115,0.00413305183,0.0001339949587,-0.00000591425223
2763.278053,0.0003973375282,0.0001327040745,-0.000007660319205
2804.464868,0.0004284748252,0.000132385883,-0.000005336379458
2846.265574,0.01019966092,0.0001341141774,-0.000004346527611
2888.689323,0.0006910744952,0.0001324980315,-0.000003915322191
2931.745399,0.00883877507,0.0001353896118,-0.000002765768695
2975.443229,-0.0078064495,0.0001313910909,-0.0000009026884999
3019.792378,0.008014071013,0.0001342443241,-0.0000004857617728
3064.802553,0.009222454079,0.0001331754486,0.0000001684205619
3110.483607,0.007637877163,0.0001339880979,-0.0000002263733212
3156.84554,0.0009085512114,0.0001312900184,0.0000007488277796
3203.8985,0.006348720452,0.0001321995183,0.000001383003329
3251.652788,-0.006169763675,0.000129663463,0.0000009343160892
3300.118855,0.006138617272,0.0001314900202,-0.0000004277593453
3349.307312,0.007501933252,0.0001325854288,0.0000006078746054
3399.228926,0.005920699674,0.00013314968,0.000002874589544
3449.894624,-0.003038150408,0.0001313916137,0.000003495974987
3501.315497,0.009413010041,0.0001323032636,0.000002008333582
3553.502802,0.009629993641,0.0001314115374,0.000001464310133
3606.467961,0.002918573644,0.0001293613768,0.000003365897804
3660.222568,0.004595473396,0.0001297865071,0.000003502259831
3714.778391,0.005529820392,0.0001298966505,0.000002714897144
3770.147372,0.01964212412,0.0001340214632,0.000002157486586
3826.34163,0.00811960172,0.0001335551675,0.000004691748244
3883.373467,0.001684465104,0.00012939953,0.000003860323859
3941.255367,0.0103826124,0.000132501897,0.000003633114218
4000,0.005082355398,0.0001313115,0.0000047864
